Time,Digital Thermometer,Thermistor
26/01/2021 17:26,1.81,1.28
26/01/2021 17:26,1.81,1.26
26/01/2021 17:27,1.88,1.24
26/01/2021 17:27,1.88,1.24
26/01/2021 17:27,1.81,1.28
26/01/2021 17:27,1.81,1.26
26/01/2021 17:27,1.81,1.2
26/01/2021 17:27,1.81,1.24
26/01/2021 17:27,1.81,1.26
26/01/2021 17:27,1.88,1.3
26/01/2021 17:27,1.81,1.26
26/01/2021 17:27,1.81,1.24
26/01/2021 17:27,1.88,1.22
26/01/2021 17:27,1.88,1.3
26/01/2021 17:27,1.81,1.28
26/01/2021 17:27,1.81,1.24
26/01/2021 17:27,1.88,1.22
26/01/2021 17:27,1.88,1.24
26/01/2021 17:27,1.81,1.24
26/01/2021 17:27,1.88,1.28
26/01/2021 17:27,1.88,1.28
26/01/2021 17:27,1.88,1.24
26/01/2021 17:27,1.88,1.28
26/01/2021 17:27,1.88,1.24
26/01/2021 17:27,1.81,1.26
26/01/2021 17:27,1.88,1.26
26/01/2021 17:27,1.81,1.24
26/01/2021 17:27,1.88,1.28
26/01/2021 17:27,1.81,1.24
26/01/2021 17:27,1.88,1.26
26/01/2021 17:27,1.88,1.26
26/01/2021 17:27,1.88,1.24
26/01/2021 17:27,1.88,1.22
26/01/2021 17:27,1.88,1.28
26/01/2021 17:27,1.88,1.3
26/01/2021 17:27,1.81,1.26
26/01/2021 17:27,1.81,1.24
26/01/2021 17:28,1.88,1.26
26/01/2021 17:28,1.88,1.28
26/01/2021 17:28,1.88,1.26
26/01/2021 17:28,1.88,1.24
26/01/2021 17:28,1.88,1.24
26/01/2021 17:28,1.81,1.28
26/01/2021 17:28,1.88,1.28
26/01/2021 17:28,1.88,1.26
26/01/2021 17:28,1.88,1.24
26/01/2021 17:28,1.88,1.24
26/01/2021 17:28,1.88,1.28
26/01/2021 17:28,1.88,1.28
26/01/2021 17:28,1.88,1.26
26/01/2021 17:28,1.88,1.22
26/01/2021 17:28,1.88,1.28
26/01/2021 17:28,1.88,1.28
26/01/2021 17:28,1.88,1.26
26/01/2021 17:28,1.88,1.24
26/01/2021 17:28,1.88,1.22
26/01/2021 17:28,1.88,1.24
26/01/2021 17:28,1.88,1.3
26/01/2021 17:28,1.88,1.26
26/01/2021 17:28,1.88,1.24
26/01/2021 17:28,1.88,1.26
26/01/2021 17:28,1.88,1.28
26/01/2021 17:28,1.88,1.24
26/01/2021 17:28,1.88,1.26
26/01/2021 17:28,1.88,1.26
26/01/2021 17:28,1.88,1.26
26/01/2021 17:28,1.88,1.26
26/01/2021 17:28,1.88,1.26
26/01/2021 17:28,1.88,1.22
26/01/2021 17:28,1.88,1.22
26/01/2021 17:28,1.88,1.28
26/01/2021 17:28,1.88,1.28
26/01/2021 17:28,1.88,1.24
26/01/2021 17:29,1.88,1.26
26/01/2021 17:29,1.88,1.28
26/01/2021 17:29,1.88,1.26
26/01/2021 17:29,1.88,1.26
26/01/2021 17:29,1.88,1.26
26/01/2021 17:29,1.88,1.28
26/01/2021 17:29,1.88,1.26
26/01/2021 17:29,1.88,1.26
26/01/2021 17:29,1.88,1.26
26/01/2021 17:29,1.88,1.28
26/01/2021 17:29,1.88,1.28
26/01/2021 17:29,1.88,1.26
26/01/2021 17:29,1.88,1.26
26/01/2021 17:29,1.88,1.26
26/01/2021 17:29,1.88,1.3
26/01/2021 17:29,1.88,1.26
26/01/2021 17:29,1.88,1.26
26/01/2021 17:29,1.88,1.26
26/01/2021 17:29,1.88,1.26
26/01/2021 17:29,1.88,1.3
26/01/2021 17:29,1.88,1.22
26/01/2021 17:29,1.88,1.24
26/01/2021 17:29,1.88,1.28
26/01/2021 17:29,1.88,1.24
26/01/2021 17:29,1.88,1.3
26/01/2021 17:29,1.88,1.28
26/01/2021 17:29,1.88,1.28
26/01/2021 17:29,1.88,1.3
26/01/2021 17:29,1.88,1.24
26/01/2021 17:29,1.88,1.33
26/01/2021 17:29,1.88,1.28
26/01/2021 17:29,1.88,1.28
26/01/2021 17:29,1.88,1.24
26/01/2021 17:29,1.88,1.28
26/01/2021 17:29,1.88,1.28
26/01/2021 17:29,1.88,1.24
26/01/2021 17:30,1.88,1.3
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.3
26/01/2021 17:30,1.88,1.3
26/01/2021 17:30,1.88,1.3
26/01/2021 17:30,1.88,1.24
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.24
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.26
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.26
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.26
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.24
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.26
26/01/2021 17:30,1.88,1.26
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.24
26/01/2021 17:30,1.88,1.24
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.28
26/01/2021 17:30,1.88,1.28
26/01/2021 17:31,1.88,1.28
26/01/2021 17:31,1.88,1.24
26/01/2021 17:31,1.88,1.3
26/01/2021 17:31,1.88,1.26
26/01/2021 17:31,1.88,1.28
26/01/2021 17:31,1.88,1.24
26/01/2021 17:31,1.94,1.26
26/01/2021 17:31,1.88,1.26
26/01/2021 17:31,1.88,1.26
26/01/2021 17:31,1.88,1.28
26/01/2021 17:31,1.88,1.28
26/01/2021 17:31,1.88,1.24
26/01/2021 17:31,1.88,1.28
26/01/2021 17:31,1.88,1.3
26/01/2021 17:31,1.88,1.3
26/01/2021 17:31,1.88,1.26
26/01/2021 17:31,1.88,1.28
26/01/2021 17:31,1.88,1.28
26/01/2021 17:31,1.88,1.3
26/01/2021 17:31,1.94,1.26
26/01/2021 17:31,1.88,1.24
26/01/2021 17:31,1.88,1.28
26/01/2021 17:31,1.88,1.33
26/01/2021 17:31,1.88,1.3
26/01/2021 17:31,1.88,1.24
26/01/2021 17:31,1.88,1.28
26/01/2021 17:31,1.88,1.3
26/01/2021 17:31,1.94,1.3
26/01/2021 17:31,1.88,1.26
26/01/2021 17:31,1.88,1.24
26/01/2021 17:31,1.88,1.28
26/01/2021 17:31,1.94,1.24
26/01/2021 17:31,1.94,1.26
26/01/2021 17:31,1.94,1.28
26/01/2021 17:31,1.88,1.33
26/01/2021 17:31,1.94,1.24
26/01/2021 17:32,1.88,1.26
26/01/2021 17:32,1.88,1.28
26/01/2021 17:32,1.94,1.3
26/01/2021 17:32,1.94,1.37
26/01/2021 17:32,1.94,1.26
26/01/2021 17:32,1.88,1.26
26/01/2021 17:32,1.88,1.28
26/01/2021 17:32,1.88,1.26
26/01/2021 17:32,1.94,1.33
26/01/2021 17:32,1.88,1.33
26/01/2021 17:32,1.88,1.3
26/01/2021 17:32,1.88,1.3
26/01/2021 17:32,1.94,1.28
26/01/2021 17:32,1.94,1.28
26/01/2021 17:32,1.94,1.22
26/01/2021 17:32,1.88,1.3
26/01/2021 17:32,1.94,1.26
26/01/2021 17:32,1.94,1.3
26/01/2021 17:32,1.94,1.28
26/01/2021 17:32,1.88,1.3
26/01/2021 17:32,1.94,1.28
26/01/2021 17:32,1.94,1.24
26/01/2021 17:32,1.88,1.28
26/01/2021 17:32,1.94,1.3
26/01/2021 17:32,1.94,1.3
26/01/2021 17:32,1.88,1.26
26/01/2021 17:32,1.88,1.3
26/01/2021 17:32,1.94,1.3
26/01/2021 17:32,1.94,1.28
26/01/2021 17:32,1.94,1.26
26/01/2021 17:32,1.94,1.3
26/01/2021 17:32,1.94,1.28
26/01/2021 17:32,1.88,1.26
26/01/2021 17:32,1.94,1.3
26/01/2021 17:32,1.94,1.26
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.33
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.26
26/01/2021 17:33,1.94,1.33
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.33
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.88,1.26
26/01/2021 17:33,1.94,1.33
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.26
26/01/2021 17:33,1.94,1.3
26/01/2021 17:33,1.94,1.26
26/01/2021 17:33,1.94,1.24
26/01/2021 17:33,1.94,1.26
26/01/2021 17:33,1.94,1.33
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.3
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.26
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.3
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.3
26/01/2021 17:33,1.94,1.3
26/01/2021 17:33,1.94,1.26
26/01/2021 17:33,1.94,1.33
26/01/2021 17:33,1.94,1.28
26/01/2021 17:33,1.94,1.28
26/01/2021 17:34,1.94,1.3
26/01/2021 17:34,1.94,1.33
26/01/2021 17:34,1.94,1.26
26/01/2021 17:34,1.94,1.3
26/01/2021 17:34,1.94,1.33
26/01/2021 17:34,1.94,1.24
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.26
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.33
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.26
26/01/2021 17:34,1.94,1.3
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.3
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.33
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.26
26/01/2021 17:34,1.94,1.3
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.3
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.26
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.3
26/01/2021 17:34,1.94,1.3
26/01/2021 17:34,1.94,1.3
26/01/2021 17:34,1.94,1.22
26/01/2021 17:34,1.94,1.28
26/01/2021 17:34,1.94,1.3
26/01/2021 17:35,1.94,1.33
26/01/2021 17:35,1.94,1.26
26/01/2021 17:35,1.94,1.3
26/01/2021 17:35,1.94,1.3
26/01/2021 17:35,1.94,1.26
26/01/2021 17:35,1.94,1.3
26/01/2021 17:35,1.94,1.3
26/01/2021 17:35,1.94,1.26
26/01/2021 17:35,1.94,1.3
26/01/2021 17:35,1.94,1.33
26/01/2021 17:35,1.94,1.24
26/01/2021 17:35,1.94,1.3
26/01/2021 17:35,1.94,1.28
26/01/2021 17:35,1.94,1.26
26/01/2021 17:35,2,1.28
26/01/2021 17:35,1.94,1.37
26/01/2021 17:35,1.94,1.28
26/01/2021 17:35,1.94,1.28
26/01/2021 17:35,1.94,1.33
26/01/2021 17:35,1.94,1.3
26/01/2021 17:35,1.94,1.26
26/01/2021 17:35,1.94,1.3
26/01/2021 17:35,1.94,1.28
26/01/2021 17:35,1.94,1.24
26/01/2021 17:35,1.94,1.3
26/01/2021 17:35,1.94,1.3
26/01/2021 17:35,1.94,1.28
26/01/2021 17:35,1.94,1.35
26/01/2021 17:35,1.94,1.26
26/01/2021 17:35,2,1.26
26/01/2021 17:35,1.94,1.35
26/01/2021 17:35,1.94,1.28
26/01/2021 17:35,1.94,1.28
26/01/2021 17:35,1.94,1.3
26/01/2021 17:35,1.94,1.28
26/01/2021 17:36,2,1.3
26/01/2021 17:36,1.94,1.3
26/01/2021 17:36,1.94,1.26
26/01/2021 17:36,1.94,1.3
26/01/2021 17:36,2,1.33
26/01/2021 17:36,2,1.28
26/01/2021 17:36,1.94,1.35
26/01/2021 17:36,2,1.3
26/01/2021 17:36,2,1.28
26/01/2021 17:36,1.94,1.33
26/01/2021 17:36,2,1.3
26/01/2021 17:36,2,1.3
26/01/2021 17:36,2,1.3
26/01/2021 17:36,2,1.33
26/01/2021 17:36,1.94,1.3
26/01/2021 17:36,1.94,1.28
26/01/2021 17:36,2,1.33
26/01/2021 17:36,2,1.28
26/01/2021 17:36,2,1.3
26/01/2021 17:36,2,1.33
26/01/2021 17:36,2,1.26
26/01/2021 17:36,2,1.33
26/01/2021 17:36,2,1.28
26/01/2021 17:36,1.94,1.24
26/01/2021 17:36,2,1.3
26/01/2021 17:36,2,1.28
26/01/2021 17:36,2,1.26
26/01/2021 17:36,2,1.3
26/01/2021 17:36,2,1.28
26/01/2021 17:36,2,1.28
26/01/2021 17:36,2,1.35
26/01/2021 17:36,1.94,1.28
26/01/2021 17:36,2,1.3
26/01/2021 17:36,2,1.33
26/01/2021 17:36,2,1.28
26/01/2021 17:36,2,1.3
26/01/2021 17:37,2,1.3
26/01/2021 17:37,2,1.28
26/01/2021 17:37,2,1.3
26/01/2021 17:37,2,1.26
26/01/2021 17:37,2,1.26
26/01/2021 17:37,2,1.35
26/01/2021 17:37,2,1.3
26/01/2021 17:37,2,1.3
26/01/2021 17:37,2,1.33
26/01/2021 17:37,2,1.28
26/01/2021 17:37,2,1.28
26/01/2021 17:37,2,1.33
26/01/2021 17:37,2,1.3
26/01/2021 17:37,2,1.33
26/01/2021 17:37,2,1.28
26/01/2021 17:37,2,1.3
26/01/2021 17:37,2,1.33
26/01/2021 17:37,2,1.3
26/01/2021 17:37,2,1.3
26/01/2021 17:37,2,1.3
26/01/2021 17:37,2,1.3
26/01/2021 17:37,2,1.3
26/01/2021 17:37,2,1.28
26/01/2021 17:37,2,1.26
26/01/2021 17:37,2,1.26
26/01/2021 17:37,2,1.3
26/01/2021 17:37,2,1.28
26/01/2021 17:37,2,1.28
26/01/2021 17:37,2,1.35
26/01/2021 17:37,2,1.28
26/01/2021 17:37,2,1.28
26/01/2021 17:37,2,1.37
26/01/2021 17:37,2,1.28
26/01/2021 17:37,2,1.33
26/01/2021 17:37,2,1.33
26/01/2021 17:38,2,1.26
26/01/2021 17:38,2,1.3
26/01/2021 17:38,2,1.35
26/01/2021 17:38,2,1.28
26/01/2021 17:38,2,1.33
26/01/2021 17:38,2,1.28
26/01/2021 17:38,2.06,1.3
26/01/2021 17:38,2,1.3
26/01/2021 17:38,2.06,1.3
26/01/2021 17:38,2,1.3
26/01/2021 17:38,2,1.28
26/01/2021 17:38,2.06,1.33
26/01/2021 17:38,2.06,1.3
26/01/2021 17:38,2,1.26
26/01/2021 17:38,2,1.35
26/01/2021 17:38,2,1.26
26/01/2021 17:38,2.06,1.24
26/01/2021 17:38,2,1.33
26/01/2021 17:38,2.06,1.3
26/01/2021 17:38,2,1.3
26/01/2021 17:38,2,1.35
26/01/2021 17:38,2.06,1.3
26/01/2021 17:38,2.06,1.3
26/01/2021 17:38,2.06,1.33
26/01/2021 17:38,2.06,1.26
26/01/2021 17:38,2,1.33
26/01/2021 17:38,2,1.3
26/01/2021 17:38,2.06,1.28
26/01/2021 17:38,2.06,1.33
26/01/2021 17:38,2,1.33
26/01/2021 17:38,2.06,1.3
26/01/2021 17:38,2.06,1.3
26/01/2021 17:38,2.06,1.33
26/01/2021 17:38,2.06,1.3
26/01/2021 17:38,2.06,1.3
26/01/2021 17:38,2.06,1.37
26/01/2021 17:39,2.06,1.3
26/01/2021 17:39,2.06,1.33
26/01/2021 17:39,2.06,1.35
26/01/2021 17:39,2.06,1.28
26/01/2021 17:39,2.06,1.33
26/01/2021 17:39,2.06,1.33
26/01/2021 17:39,2.06,1.3
26/01/2021 17:39,2.06,1.28
26/01/2021 17:39,2.06,1.28
26/01/2021 17:39,2.06,1.33
26/01/2021 17:39,2.06,1.3
26/01/2021 17:39,2.06,1.28
26/01/2021 17:39,2.06,1.33
26/01/2021 17:39,2.06,1.28
26/01/2021 17:39,2.06,1.3
26/01/2021 17:39,2.06,1.33
26/01/2021 17:39,2.06,1.3
26/01/2021 17:39,2.06,1.35
26/01/2021 17:39,2.06,1.28
26/01/2021 17:39,2.06,1.33
26/01/2021 17:39,2.06,1.3
26/01/2021 17:39,2.06,1.33
26/01/2021 17:39,2.06,1.3
26/01/2021 17:39,2.06,1.3
26/01/2021 17:39,2.06,1.37
26/01/2021 17:39,2.06,1.33
26/01/2021 17:39,2.06,1.37
26/01/2021 17:39,2.06,1.3
26/01/2021 17:39,2.06,1.33
26/01/2021 17:39,2.06,1.37
26/01/2021 17:39,2.06,1.3
26/01/2021 17:39,2.06,1.35
26/01/2021 17:39,2.06,1.3
26/01/2021 17:39,2.06,1.33
26/01/2021 17:39,2.06,1.35
26/01/2021 17:39,2.06,1.28
26/01/2021 17:40,2.06,1.35
26/01/2021 17:40,2.06,1.3
26/01/2021 17:40,2.06,1.33
26/01/2021 17:40,2.06,1.35
26/01/2021 17:40,2.06,1.28
26/01/2021 17:40,2.06,1.35
26/01/2021 17:40,2.06,1.33
26/01/2021 17:40,2.06,1.33
26/01/2021 17:40,2.06,1.33
26/01/2021 17:40,2.06,1.35
26/01/2021 17:40,2.06,1.33
26/01/2021 17:40,2.06,1.35
26/01/2021 17:40,2.06,1.33
26/01/2021 17:40,2.06,1.3
26/01/2021 17:40,2.06,1.33
26/01/2021 17:40,2.06,1.33
26/01/2021 17:40,2.06,1.28
26/01/2021 17:40,2.06,1.35
26/01/2021 17:40,2.06,1.35
26/01/2021 17:40,2.06,1.33
26/01/2021 17:40,2.06,1.33
26/01/2021 17:40,2.06,1.37
26/01/2021 17:40,2.13,1.3
26/01/2021 17:40,2.06,1.35
26/01/2021 17:40,2.13,1.37
26/01/2021 17:40,2.06,1.3
26/01/2021 17:40,2.06,1.37
26/01/2021 17:40,2.06,1.3
26/01/2021 17:40,2.06,1.33
26/01/2021 17:40,2.06,1.35
26/01/2021 17:40,2.06,1.3
26/01/2021 17:40,2.06,1.37
26/01/2021 17:40,2.06,1.33
26/01/2021 17:40,2.06,1.35
26/01/2021 17:40,2.06,1.37
26/01/2021 17:41,2.06,1.3
26/01/2021 17:41,2.06,1.35
26/01/2021 17:41,2.06,1.33
26/01/2021 17:41,2.06,1.33
26/01/2021 17:41,2.06,1.33
26/01/2021 17:41,2.06,1.33
26/01/2021 17:41,2.06,1.35
26/01/2021 17:41,2.06,1.35
26/01/2021 17:41,2.06,1.37
26/01/2021 17:41,2.06,1.35
26/01/2021 17:41,2.06,1.35
26/01/2021 17:41,2.06,1.37
26/01/2021 17:41,2.13,1.39
26/01/2021 17:41,2.13,1.35
26/01/2021 17:41,2.13,1.35
26/01/2021 17:41,2.06,1.33
26/01/2021 17:41,2.13,1.37
26/01/2021 17:41,2.06,1.35
26/01/2021 17:41,2.13,1.35
26/01/2021 17:41,2.13,1.35
26/01/2021 17:41,2.13,1.35
26/01/2021 17:41,2.13,1.33
26/01/2021 17:41,2.06,1.35
26/01/2021 17:41,2.13,1.28
26/01/2021 17:41,2.13,1.39
26/01/2021 17:41,2.13,1.3
26/01/2021 17:41,2.13,1.33
26/01/2021 17:41,2.13,1.39
26/01/2021 17:41,2.13,1.33
26/01/2021 17:41,2.13,1.33
26/01/2021 17:41,2.13,1.33
26/01/2021 17:41,2.13,1.39
26/01/2021 17:41,2.13,1.37
26/01/2021 17:41,2.13,1.35
26/01/2021 17:41,2.13,1.37
26/01/2021 17:41,2.13,1.33
26/01/2021 17:42,2.13,1.35
26/01/2021 17:42,2.06,1.35
26/01/2021 17:42,2.13,1.37
26/01/2021 17:42,2.13,1.37
26/01/2021 17:42,2.13,1.28
26/01/2021 17:42,2.13,1.37
26/01/2021 17:42,2.13,1.33
26/01/2021 17:42,2.13,1.33
26/01/2021 17:42,2.13,1.35
26/01/2021 17:42,2.13,1.33
26/01/2021 17:42,2.13,1.33
26/01/2021 17:42,2.13,1.37
26/01/2021 17:42,2.13,1.35
26/01/2021 17:42,2.06,1.37
26/01/2021 17:42,2.13,1.33
26/01/2021 17:42,2.06,1.33
26/01/2021 17:42,2.13,1.33
26/01/2021 17:42,2.13,1.35
26/01/2021 17:42,2.13,1.3
26/01/2021 17:42,2.13,1.35
26/01/2021 17:42,2.13,1.35
26/01/2021 17:42,2.13,1.35
26/01/2021 17:42,2.13,1.35
26/01/2021 17:42,2.13,1.35
26/01/2021 17:42,2.13,1.35
26/01/2021 17:42,2.13,1.37
26/01/2021 17:42,2.13,1.37
26/01/2021 17:42,2.13,1.35
26/01/2021 17:42,2.13,1.37
26/01/2021 17:42,2.13,1.35
26/01/2021 17:42,2.13,1.39
26/01/2021 17:42,2.13,1.35
26/01/2021 17:42,2.13,1.33
26/01/2021 17:42,2.13,1.35
26/01/2021 17:42,2.13,1.35
26/01/2021 17:43,2.13,1.37
26/01/2021 17:43,2.13,1.37
26/01/2021 17:43,2.13,1.3
26/01/2021 17:43,2.13,1.39
26/01/2021 17:43,2.13,1.35
26/01/2021 17:43,2.13,1.33
26/01/2021 17:43,2.13,1.35
26/01/2021 17:43,2.13,1.35
26/01/2021 17:43,2.13,1.37
26/01/2021 17:43,2.13,1.37
26/01/2021 17:43,2.13,1.35
26/01/2021 17:43,2.13,1.33
26/01/2021 17:43,2.13,1.35
26/01/2021 17:43,2.13,1.35
26/01/2021 17:43,2.13,1.33
26/01/2021 17:43,2.13,1.39
26/01/2021 17:43,2.13,1.35
26/01/2021 17:43,2.13,1.35
26/01/2021 17:43,2.13,1.39
26/01/2021 17:43,2.13,1.35
26/01/2021 17:43,2.13,1.39
26/01/2021 17:43,2.13,1.35
26/01/2021 17:43,2.13,1.35
26/01/2021 17:43,2.13,1.37
26/01/2021 17:43,2.13,1.35
26/01/2021 17:43,2.13,1.41
26/01/2021 17:43,2.13,1.35
26/01/2021 17:43,2.13,1.37
26/01/2021 17:43,2.13,1.39
26/01/2021 17:43,2.13,1.39
26/01/2021 17:43,2.13,1.39
26/01/2021 17:43,2.13,1.33
26/01/2021 17:43,2.13,1.37
26/01/2021 17:43,2.13,1.37
26/01/2021 17:43,2.13,1.35
26/01/2021 17:43,2.13,1.33
26/01/2021 17:44,2.13,1.28
26/01/2021 17:44,2.13,1.35
26/01/2021 17:44,2.13,1.35
26/01/2021 17:44,2.13,1.35
26/01/2021 17:44,2.13,1.33
26/01/2021 17:44,2.13,1.3
26/01/2021 17:44,2.13,1.35
26/01/2021 17:44,2.19,1.35
26/01/2021 17:44,2.13,1.39
26/01/2021 17:44,2.13,1.37
26/01/2021 17:44,2.13,1.37
26/01/2021 17:44,2.13,1.39
26/01/2021 17:44,2.13,
26/01/2021 17:44,2.13,1.33
26/01/2021 17:44,2.13,1.37
26/01/2021 17:44,2.13,1.39
26/01/2021 17:44,2.19,1.35
26/01/2021 17:44,2.13,1.41
26/01/2021 17:44,2.13,1.33
26/01/2021 17:44,2.13,1.37
26/01/2021 17:44,2.13,1.37
26/01/2021 17:44,2.13,1.37
26/01/2021 17:44,2.13,1.41
26/01/2021 17:44,2.19,1.33
26/01/2021 17:44,2.13,1.39
26/01/2021 17:44,2.13,1.37
26/01/2021 17:44,2.13,1.37
26/01/2021 17:44,2.13,1.41
26/01/2021 17:44,2.13,1.35
26/01/2021 17:44,2.13,1.41
26/01/2021 17:44,2.13,1.33
26/01/2021 17:44,2.13,1.39
26/01/2021 17:44,2.13,1.35
26/01/2021 17:44,2.19,1.37
26/01/2021 17:44,2.13,1.37
26/01/2021 17:44,2.13,1.35
26/01/2021 17:45,2.13,1.39
26/01/2021 17:45,2.13,1.39
26/01/2021 17:45,2.13,1.37
26/01/2021 17:45,2.13,1.41
26/01/2021 17:45,2.13,1.37
26/01/2021 17:45,2.13,1.35
26/01/2021 17:45,2.13,1.39
26/01/2021 17:45,2.13,1.35
26/01/2021 17:45,2.13,1.39
26/01/2021 17:45,2.13,1.37
26/01/2021 17:45,2.13,1.35
26/01/2021 17:45,2.19,1.39
26/01/2021 17:45,2.19,1.37
26/01/2021 17:45,2.19,1.37
26/01/2021 17:45,2.13,1.39
26/01/2021 17:45,2.13,1.37
26/01/2021 17:45,2.13,1.41
26/01/2021 17:45,2.19,1.3
26/01/2021 17:45,2.19,1.35
26/01/2021 17:45,2.19,1.44
26/01/2021 17:45,2.13,1.39
26/01/2021 17:45,2.13,1.41
26/01/2021 17:45,2.13,1.37
26/01/2021 17:45,2.19,1.39
26/01/2021 17:45,2.13,1.44
26/01/2021 17:45,2.19,1.39
26/01/2021 17:45,2.13,1.37
26/01/2021 17:45,2.13,1.39
26/01/2021 17:45,2.19,1.41
26/01/2021 17:45,2.13,1.35
26/01/2021 17:45,2.13,1.37
26/01/2021 17:45,2.13,1.41
26/01/2021 17:45,2.19,1.37
26/01/2021 17:45,2.13,1.39
26/01/2021 17:45,2.19,1.46
26/01/2021 17:46,2.19,1.37
26/01/2021 17:46,2.19,1.41
26/01/2021 17:46,2.19,1.37
26/01/2021 17:46,2.19,1.37
26/01/2021 17:46,2.13,1.39
26/01/2021 17:46,2.19,1.39
26/01/2021 17:46,2.19,1.37
26/01/2021 17:46,2.19,1.39
26/01/2021 17:46,2.19,1.37
26/01/2021 17:46,2.19,1.37
26/01/2021 17:46,2.13,1.37
26/01/2021 17:46,2.19,1.41
26/01/2021 17:46,2.19,1.35
26/01/2021 17:46,2.19,1.37
26/01/2021 17:46,2.19,1.41
26/01/2021 17:46,2.19,1.39
26/01/2021 17:46,2.19,1.35
26/01/2021 17:46,2.19,1.41
26/01/2021 17:46,2.19,1.39
26/01/2021 17:46,2.19,1.41
26/01/2021 17:46,2.19,1.37
26/01/2021 17:46,2.19,1.41
26/01/2021 17:46,2.19,1.44
26/01/2021 17:46,2.19,1.35
26/01/2021 17:46,2.19,1.35
26/01/2021 17:46,2.19,1.39
26/01/2021 17:46,2.19,1.39
26/01/2021 17:46,2.19,1.41
26/01/2021 17:46,2.19,1.35
26/01/2021 17:46,2.19,1.39
26/01/2021 17:46,2.19,1.39
26/01/2021 17:46,2.19,1.39
26/01/2021 17:46,2.19,1.41
26/01/2021 17:46,2.19,1.41
26/01/2021 17:46,2.19,1.37
26/01/2021 17:46,2.19,1.37
26/01/2021 17:47,2.19,1.37
26/01/2021 17:47,2.19,1.44
26/01/2021 17:47,2.19,1.37
26/01/2021 17:47,2.19,1.39
26/01/2021 17:47,2.19,1.37
26/01/2021 17:47,2.19,1.44
26/01/2021 17:47,2.19,1.37
26/01/2021 17:47,2.19,1.39
26/01/2021 17:47,2.19,1.37
26/01/2021 17:47,2.19,1.44
26/01/2021 17:47,2.19,1.39
26/01/2021 17:47,2.19,1.39
26/01/2021 17:47,2.19,1.39
26/01/2021 17:47,2.19,1.41
26/01/2021 17:47,2.19,1.44
26/01/2021 17:47,2.19,1.37
26/01/2021 17:47,2.19,1.35
26/01/2021 17:47,2.19,1.39
26/01/2021 17:47,2.19,1.39
26/01/2021 17:47,2.19,1.39
26/01/2021 17:47,2.19,1.41
26/01/2021 17:47,2.19,1.37
26/01/2021 17:47,2.19,1.39
26/01/2021 17:47,2.19,1.44
26/01/2021 17:47,2.19,1.39
26/01/2021 17:47,2.19,1.37
26/01/2021 17:47,2.19,1.37
26/01/2021 17:47,2.19,1.44
26/01/2021 17:47,2.19,1.46
26/01/2021 17:47,2.19,1.35
